mp_id k_lattice
mp-6511 6.005814
mp-17088 6.391783
mp-11625 28.963091
mp-16780 5.240143
mp-1019809 27.040843
mp-6812 5.846970
mp-1191826 2.880252
mp-1190698 2.120339
mp-560431 18.517517
mp-1211784 0.968294
mp-31302 2.696102
mp-720856 10.313630
mp-569435 0.685521
mp-1193116 31.555608
mp-581857 6.794286
mp-1223473 32.506448
mp-29138 238071222.502481
mp-1019804 17.794808
mp-7077 3966825.034742
mp-706621 16.744309
mp-27418 8.071400
mp-18509 15.534197
mp-559030 10.462707
mp-18892 7.303510
mp-1105367 20.070555
mp-974757 11.989568
mp-3919 12.545170
mp-31045 1619478.308374
mp-675063 32798436.061629
mp-15012 8.241691
mp-1201786 10.749399
mp-1195407 5.809375
mp-31104 0.540614
mp-555085 1.126378
mp-675634 6.581720
mp-676049 24.049879
mp-1196090 11.912195
mp-3592 1.364506
mp-37722 32.232957
mp-1211694 23.061786
mp-1223579 10.676765
mp-1205075 1.285716
mp-23126 5.656094
mp-23083 6.308898
mp-1198481 5.239796
mp-1200952 5.486799
mp-8355 62.207342
mp-561454 770621.040339
mp-568986 2.401354
mp-18347 2.446125
mp-9480 61.762045
mp-1223607 2.673655
mp-1198282 0.656740
mp-27755 6.713177
mp-28085 2.925273
mp-560320 10.050196
mp-17539 8.653874
mp-5309 3.783445
mp-7569 19.265545
mp-557441 1.341749
mp-1084785 29.825632
mp-1223541 41.151845
mp-697670 34.702745
mp-644486 23.340313
mp-1180795 18008598.386496
mp-30298 7.863025
mp-31097 13.154259
mp-29373 2.433516
mp-1194970 6.777301
mp-1202082 6.109124
mp-713 4.038715
mp-29694 129915.056681
mp-561424 14.798472
mp-27181 2.576882
mp-1211750 1.443491
mp-1211743 1.761632
mp-9230 25.202769
mp-1105366 2.656594
mp-30978 0.962689
mp-1019803 35.798581
mp-4266 20.792940
mp-17031 26.589647
mp-1223613 28.941664
mp-1105278 10.574313
mp-12442 8.899373
mp-14659 1.109745
mp-1192552 6.977015
mp-18577 1.845909
mp-16236 2.082249
mp-9490 7.288118
mp-12532 11.308964
mp-1223690 28032714.226309
mp-1211836 2.634904
mp-866664 2.861018
mp-863710 3.548422
mp-996966 17.453659
mp-541966 4.469164
mp-1195284 25.031564
mp-1223598 30.519624
mp-669367 147912.363355
mp-997088 28.933205
mp-7645 9226563.926651
mp-3074 5.948002
mp-19352 24.625301
mp-1205342 1.719735
mp-1211783 2.057983
mp-28468 1.194003
mp-1211732 2.520414
mp-9782 1.682618
mp-557874 12.510294
mp-757376 30.551635
mp-1252068 16.013240
mp-1223602 2.809410
mp-1223570 2.586449
mp-7387 6.996763
mp-997102 9.200134
mp-1192667 2.910898
mp-12015 15.219598
mp-1223531 18.871433
mp-1223636 23.971484
mp-672695 5.247798
mp-18361 4.371829
mp-1191888 0.802627
mp-1223723 3.559808
mp-863358 29.258652
mp-556215 6.108320
mp-554554 4.503078
mp-1147618 4.174747
mp-567424 1.684835
mp-1019802 25.386092
mp-760755 47.172346
mp-1194900 1.862940
mp-532424 30.140050
mp-2764696 2.337993
mp-1223770 9.271238
mp-1223750 1.403079
mp-733675 0.399554
mp-558206 6.561780
mp-1198979 0.291809
mp-1211804 0.405242
mp-561202 2.008757
mp-1147626 2.363863
mp-18073 3.500237
mp-6112 1.920300
mp-568916 1.643473
mp-1223762 1.342321
mp-567820 1.737562
mp-1120789 2.520856
mp-541707 1.762862
mp-1223803 5.627093
mp-18429 20.600467
mp-5455 11.154416
mp-555596 4.757265
mp-12171 6.265578
mp-558062 4.872750
mp-30149 0.751460
mp-1211992 4.758945
mp-675132 6.121947
mp-1223881 1.765476
mp-1224505 6.335416
mp-2229851 8.389418
mp-2229054 7.075694
mp-1191206 1.836189
mp-676801 3.241004
mp-1226185 2.052474
mp-17455 4.652749
mp-1076335 19.813658
mp-14624 3.061807
mp-6296 3.564971
mp-27390 3.612566
mp-1211936 1.316225
mp-28728 1.759466
mp-5367 1.605694
mp-555531 0.748707
mp-29387 0.857487
mp-30990 9.216388
mp-557473 5.752942
mp-560228 9.515251
mp-6245 7.912533
mp-557888 3.714615
mp-1224753 3.862061
mp-1195555 1.238784
mp-505187 2.976568
mp-17161 4.821137
mp-1196816 2.995284
mp-558070 3.982014
mp-17499 11.762367
mp-1223780 2.581136
mp-777297 123873542.711463
mp-646920 0.947564
mp-1103566 1.177993
mp-5114 2.504900
mp-14623 2.596226
mp-558332 2.232829
mp-1223894 4.220222
mp-1223953 3.349874
mp-16989 1.731010
mp-5116 9.368357
mp-2214112 8.029011
mp-555710 489501.769970
mp-27999 3.600220
mp-1223849 5.383362
mp-1211812 2.795829
mp-17698 1.718405
mp-1211624 7.888945
mp-1076510 10.564550
mp-555417 5.237885
mp-1224071 4.618810
mp-754377 10.339945
mp-1224111 1.069748
mp-1223752 5.297862
mp-1223933 3.224403
mp-8683 1.829959
mp-769947 6.177481
mp-1223769 22.442177
mp-1194764 3.417847
mp-27377 18.876607
mp-1224359 5.511688
mp-541735 6.130086
mp-1203773 4.190570
mp-6194 3.891808
mp-756510 12.912443
mp-627575 24.650583
mp-8794 8.639928
mp-18664 2.821546
mp-559362 2.605709
mp-1196076 6.234829
mp-504840 1.037066
mp-22634 8.727000
mp-1147522 15.209472
mp-560515 9.330418
mp-559639 6.937611
mp-1223924 4.309315
mp-1224491 1.357196
mp-31280 4.890853
mp-757850 1.658960
mp-560535 12.673919
mp-1223869 4.403860
mp-569427 1.699971
mp-677509 3.372160
mp-680443 0.292090
mp-721958 3.796599
mp-1224551 9.768410
mp-570900 0.553803
mp-557385 7.052997
mp-556212 2.134078
mp-863747 8.710551
mp-571461 5.200202
mp-1019796 11.587947
mp-557105 24.352108
mp-9872 10.424700
mp-11719 8.725388
mp-28382 6.280278
mp-22328 5.793706
mp-542100 20.776088
mp-1211857 4.521678
mp-7258 5.520906
mp-735596 3.494718
mp-19965 8.562649
mp-16137 9.675364
mp-768368 2.194338
mp-1223813 6.677470
mp-4971 1.194863
mp-558347 13.676913
mp-752863 6.259363
mp-18132 1.577053
mp-1224198 1.100208
mp-23392 3.398460
mp-28158 20.101224
mp-18700 4.088685
mp-28302 8.383585
mp-542043 6.007927
mp-17015 6.142462
mp-1110875 8.526997
mp-560869 7.635016
mp-1195305 4.178147
mp-1205753 51027.292589
mp-1224063 2.831527
mp-974482 10.881451
mp-1223871 4.193843
mp-29585 3.488532
mp-28627 12.663356
mp-29484 3.380517
mp-29584 7.935070
mp-8753 5.052211
mp-1211649 3.443816
mp-14411 7.593483
mp-558309 6.885795
mp-1194610 3.781209
mp-29542 1.919510
mp-1211821 2.455031
mp-1205844 9.342622
mp-976307 11.269634
mp-1111328 4.587334
mp-1223817 6.185702
mp-1111691 7.325385
mp-1111161 2.131767
mp-1223916 6.396524
mp-557698 14.545155
mp-1110922 3.600218
mp-1110953 1.985329
mp-560426 5.202621
mp-1110843 15.211405
mp-542686 17.759361
mp-1204061 1.107750
mp-976313 9.117364
mp-1224114 3.658415
mp-1211761 6.587204
mp-557584 8.123163
mp-3125 122234879588.835770
mp-1211952 3.786541
mp-27704 16.755868
mp-1190451 3.990446
mp-1104265 19.200523
mp-1205867 9.042413
mp-27764 3.310008
mp-1147776 4.695915
mp-558121 5.692804
mp-3529 1.428082
mp-638086 2.928769
mp-1211631 17.263339
mp-13230 554217.458301
mp-1224100 2.156761
mp-1223997 6.484005
mp-1211949 2.112596
mp-1211645 4.345473
mp-561048 8.769251
mp-1192398 9.461304
mp-1110877 6.722725
mp-1203528 4.749585
mp-1110876 6.984465
mp-29341 1.094398
mp-19052 17.506622
mp-4690 8.564539
mp-643270 196468189.585515
mp-555495 23.541686
mp-568970 4.517503
mp-16855 13.847678
mp-9870 20.581096
mp-696683 6.726043
mp-582161 2.617534
mp-1197797 2.772572
mp-540619 1.208625
mp-573202 3.628493
mp-541875 1.020682
mp-1211748 3.467022
mp-1211845 1.616907
mp-1110923 2.436651
mp-560736 5.143053
mp-1111693 2.371160
mp-1111079 11.378570
mp-1110879 9.960181
mp-5626 0.554946
mp-1223822 23.828994
mp-1110878 6.800209
mp-675476 1.022276
mp-1205731 10.183648
mp-13859 5.139711
mp-9405 15.310478
mp-1224412 1.397108
mp-557577 33.946270
mp-557665 2.446440
mp-10543 41976982.714433
mp-18148 3.047363
mp-1111856 5.324546
mp-1110845 10.851719
mp-17250 1.474980
mp-17538 183330921.974008
mp-1196072 2.639897
mp-1110880 7.178301
mp-1211662 4.123833
mp-1200105 60693573.176444
mp-1110924 3.116322
mp-559272 1.375848
mp-1104363 26.513681
mp-1211873 1.489780
mp-560964 5.846971
mp-1236924 12.025164
mp-866663 4.473808
mp-1247442 32.714824
mp-9273 2.006316
mp-8704 2.877538
mp-17035 19.942271
mp-18500 1.238029
mp-31313 2.134909
mp-17989 5.863496
mp-1568 6.041407
mp-9911 9.442089
mp-559574 9.126148
mp-14017 4.024942
mp-1224026 1.923969
mp-1212054 2.900978
mp-17187 15.167491
mp-866660 1.357654
mp-28837 3.037576
mp-542974 4.757795
mp-7657 2.942125
mp-1079248 15.405126
mp-1110882 6.868078
mp-1110956 1.413705
mp-1194266 3.095313
mp-1110926 3.084039
mp-1224465 3.294179
mp-557035 15.996662
mp-628185 2.785827
mp-1223561 14.042223
mp-18383 3.180295
mp-1211700 8.900096
mp-17283 1.387871
mp-7897 10.152371
mp-557753 8.861448
mp-676864 1.088979
mp-17850 8.429276
mp-10159 4.789374
mp-559059 6.287572
mp-1202743 1.390966
mp-542545 2.441508
mp-581115 5.394215
mp-1180870 9.509886
mp-555172 5.937724
mp-558828 25.125463
mp-1211937 2.839225
mp-1192352 9.661747
mp-554572 12.382345
mp-1194761 0.928266
mp-16799 10.283104
mp-1211838 6.123686
mp-14175 9.153453
mp-758004 7.323050
mp-18447 3.082196
mp-16847 5.295623
mp-28202 16.531542
mp-568329 1.011345
mp-1195299 2.359261
mp-541393 1.177227
mp-22457 22.509161
mp-559346 20.006986
mp-557669 5.195236
mp-557615 2.133572
mp-1211627 18.518246
mp-8696 10.301123
mp-553975 7.239444
mp-17636 2.893678
mp-1194079 12.921741
mp-568011 4.199337
mp-707172 8.421262
mp-1205912 8.353346
mp-1111421 2.584390
mp-28111 10.150747
mp-18964 1.833396
mp-1198996 20.098316
mp-766938 12.118255
mp-1212210 1.041050
mp-1206199 6.392355
mp-15248 31.517741
mp-1211905 4.051280
mp-28171 431728840.018864
mp-541626 17.772437
mp-560739 11.997021
mp-560208 6.257251
mp-1206658 4.600267
mp-1111490 3.322917
mp-1019794 14.571573
mp-17059 20.324214
mp-1111425 10.472588
mp-1111173 7.313427
mp-1111489 10.695169
mp-542079 2.369664
mp-1019793 10.509669
mp-27526 4.179365
mp-16209 5.533669
mp-975577 4.914376
mp-581419 3.525000
mp-569132 2.254215
mp-1237443 7.045873
mp-1205811 6.382966
mp-755707 13.682844
mp-642821 4.563877
mp-1211609 8.502725
mp-540618 7.266966
mp-984107 63580970.405770
mp-1211659 18.145910
mp-28316 6.548575
mp-557902 5.905534
mp-583615 1.806359
mp-557543 22.070671
mp-1211943 1.756600
mp-1193926 10.418951
mp-1211924 2.519158
mp-23779 4.693778
mp-1224392 4.476590
mp-1192630 12.631857
mp-1223867 2.526594
mp-541141 410770.673761
mp-1111175 6.839022
mp-1111493 6.826600
mp-1211650 9.228143
mp-1104967 20.938889
mp-1206189 7.563757
mp-1196998 1.542931
mp-18150 10.277903
mp-1224542 4.822499
mp-1211728 2.579590
mp-707337 1.916658
mp-642736 7.019781
mp-20299 9.888196
mp-29379 0.398611
mp-28980 1.040300
mp-1111080 1324554250.290630
mp-556522 1.562640
mp-23979 7.029336
mp-1211897 2.332049
mp-1224049 3.130676
mp-866661 3.704476
mp-558415 5.022693
mp-10914 3.914845
mp-541687 2.061051
mp-30197 3.093992
mp-683600 6.851576
mp-7439 8.832830
mp-28273 4.784826
mp-20256 7.073236
mp-1104228 20.696430
mp-1224251 2.381262
mp-17112 2.620368
mp-1223812 9.239452
mp-8773 7.761529
mp-541688 1.763106
mp-541686 1.918439
mp-1110928 2.692700
mp-13743 16.455066
mp-14205 5.992870
mp-14435 5.826296
mp-14434 5.999700
mp-572291 3.520987
mp-1190105 11.010909
mp-17895 5.767204
mp-569940 1.697494
mp-31286 0.717933
mp-569136 1.039625
mp-567524 3.327849
mp-1224443 1.627010
mp-510549 58.926824
mp-1189091 15.591847
mp-9665 2.465644
mp-23612 28.402779
mp-24240 51.129905
mp-554216 2.597570
mp-1120792 0.661022
mp-6610 9.574068
mp-6219 5.770736
mp-1029756 3.669729
mp-1095079 44.212660
mp-1110929 3.946191
mp-1111182 8.130358
mp-1111501 10.416878
mp-1193111 4.971960
mp-1111502 10.899968
mp-9664 107.385173
mp-9200 2.437389
mp-865961 4.217095
mp-27331 1.096279
mp-558607 11.805482
mp-23697 14.938534
mp-571594 2.389792
mp-1224211 3.235659
mp-541000 1.373301
mp-1202105 5.812772
mp-14018 7.043784
mp-18217 3.683834
mp-24034 12.097931
mp-560331 1.299128
mp-18378 1.902417
mp-3797 3.391863
mp-1223790 5.385995
mp-1110846 10.048948
mp-28347 2.876321
mp-1197539 1.207242
mp-560420 5.891773
mp-561369 5.284786
mp-568516 2.402254
mp-29524 1.924894
mp-9157 15.872472
mp-14206 2.227863
mp-30120 7.358508
mp-18594 2.176151
mp-1201513 6.918649
mp-1237167 10.802466
mp-541684 5.457826
mp-1211917 11.267395
mp-16695 10.533783
mp-1147664 1.780843
mp-1147773 12.715143
mp-1232317 5.639543
mp-13596 15.554973
mp-1223862 5.666082
mp-18449 12.427293
mp-695998 6.632916
mp-1191100 3.793786
mp-1110872 7.231473
mp-1110947 2.367706
mp-1111194 2.819073
mp-1112034 4.322521
mp-8891 37.977070
mp-23535 0.624157
mp-1211892 0.660193
mp-23495 2.147754
mp-1196420 7.117035
mp-17888 11.675656
mp-16871 12.391257
mp-1104301 2.126280
mp-9583 15.686413
mp-12535 2.847947
mp-15571 1.872851
mp-8187 12.598825
mp-1224204 17.858826
mp-540728 4.156235
mp-541682 2.049032
mp-28371 10.237876
mp-1195072 2.362418
mp-1223853 32.333921
mp-1232308 4.288584
mp-560398 12.931655
mp-27522 8.404726
mp-1147666 4.602887
mp-1211533 4.707731
mp-17077 4.599770
mp-653454 3.413650
mp-5450 12.095635
mp-29602 1.815780
mp-1195606 3.891513
mp-1211403 0.316607
mp-6600 31.817476
mp-555652 7.664964
mp-559489 20.069135
mp-1201394 8.665254
mp-1178143 116295524.382111
mp-722979 13.711885
mp-1110911 3.505968
mp-1110847 8.732975
mp-1111679 6.513105
mp-1112158 9.341521
mp-559112 11.843447
mp-1111196 3.921656
mp-1111195 2.444030
mp-1111578 2.248007
mp-1112272 3.857424
mp-1111577 4.687174
mp-1111422 3.488194
mp-1111588 4.590926
mp-1111368 3.498784
mp-1111200 1.748915
mp-1111269 1.081701
mp-1111426 4.867288
mp-1111423 5.338196
mp-1111589 3.013914
mp-1112215 7.636050
mp-1112443 5.841637
mp-8900 6.234165
mp-14634 2.727280
mp-15220 3.594155
mp-15147 11.020209
mp-1211879 2.403991
mp-555318 21.967880
mp-18138 1.345350
mp-18780 5.217333
mp-1019791 18.590906
mp-581174 16.023482
mp-771961 2.439363
mp-559127 30.557760
mp-11887 5.009002
mp-672160 3.311789
mp-672113 5.995082
mp-671861 4.368611
mp-556374 1.556802
mp-18832 11.234811
mp-558325 24.167677
mp-1211536 3.437217
mp-863763 6.938723
mp-1191204 5.222113
mp-558956 6.520844
mp-757860 6.184373
mp-28766 11.111045
mp-1111372 8.590288
mp-1211474 2.907278
mp-1223876 13.184858
mp-14193 8.271086
mp-558707 3.200157
mp-542317 3.643477
mp-555425 9.385397
mp-13133 22.754406
mp-1223905 19.596903
mp-1111991 7.116592
mp-1112446 6.060085
mp-27688 0.856849
mp-762279 20.687523
mp-1211547 5.812998
mp-1224109 8.847713
mp-23505 4.227853
mp-8065 28.685099
mp-29692 4.128173
mp-556638 6.903512
mp-675562 5952723.597358
mp-554532 2.382494
mp-541256 3.180041
mp-17617 10.763733
mp-568203 1.864401
mp-704306 1.608305
mp-773785 3.219164
mp-557301 21.743873
mp-8724 4.270998
mp-675710 4.503865
mp-1207110 28.865075
mp-1211773 13.930092
mp-23411 1.500503
mp-541946 1.857556
mp-29380 1.095826
mp-1068813 110.707293
mp-1206350 4.075900
mp-1196918 2.919628
mp-7289 0.677329
mp-28075 32.685680
mp-11014 8.041370
mp-27839 11.455243
mp-1111102 1360719.628902
mp-29129 3.729096
mp-1224160 20.927918
mp-1195471 9.125490
mp-6810 36.479596
mp-12626 20.482637
mp-22963 2.891882
mp-29128 1.673755
mp-8623 3.621368
mp-556719 24.475677
mp-1207114 36.489845
mp-6763 44.125402
mp-558990 17.521737
mp-1223855 2.079450
mp-7148 17.755697
mp-1211737 2.476666
mp-863758 2.636025
mp-29835 0.739071
mp-15216 5.258480
mp-1224035 5.784242
mp-6651 4.401125
mp-1120803 7.316473
mp-31360 27983738.052264
mp-756334 8.986408
mp-8972 2.840162
mp-674465 3.681254
mp-571453 18558731.517833
mp-554825 5.982715
mp-28419 1.974106
mp-1195548 3.320682
mp-568333 2.197977
mp-672118 3.906958
mp-1211691 2.844185
mp-1111416 9.724835
mp-569413 9.503396
mp-28080 0.663905
mp-752692 5.916702
mp-568968 0.427476
mp-570173 97743237.204788
mp-19075 1.733409
mp-18115 2.490135
mp-1747 8.391499
mp-555587 6.600667
mp-1024073 7.341119
mp-675541 1.469699
mp-1195395 3.288666
mp-1112087 5.694125
mp-557747 10.651188
mp-1111993 3.272817
mp-1112218 6.360167
mp-1211633 14.868380
mp-1112179 10.380819
mp-8965 6.421680
mp-7502 10.186117
mp-510002 17.972891
mp-557121 2.582202
mp-8966 2.324314
mp-10776 3.532418
mp-643371 24.809983
mp-1205971 15.667868
mp-1204525 8.692545
mp-1112245 14.340791
mp-1111998 4.081142
mp-1112086 2.523788
mp-1112275 15.487565
mp-1112418 2.644758
mp-1112448 8.341973
mp-1112159 12.831824
mp-1112015 2.599655
mp-1112180 7.782524
mp-1111134 6.140331
mp-1112016 1.727082
mp-1111193 3.347167
mp-17434 4.350567
mp-7670 53756431.776639
mp-3042 28.288811
mp-8380 34.421606
mp-5226 4.602406
mp-1190160 1840610.346379
mp-560223 3.820091
mp-1211765 14.907677
mp-29825 7.237571
mp-18460 21.759721
mp-18243 25.160107
mp-6984 9.556460
mp-1120733 7.224851
mp-8235 13.639095
mp-9693 0.694673
mp-556797 22.604800
mp-1211730 1.215694
mp-1211774 2.975797
mp-1111582 6.419858
mp-1110714 7.076619
mp-1111209 5.632205
mp-1111597 3.663386
mp-1110752 2.996569
mp-1111204 5.948907
mp-1111114 14.790821
mp-1111144 13.373378
mp-1111205 5.807585
mp-1110716 6.070048
mp-976148 4.336373
mp-560240 9.465881
mp-1111432 8.659632
mp-1111207 8.074837
mp-1111440 6.651217
mp-1111441 10.916776
mp-1111212 6.095481
mp-1111216 5.661498
mp-27241 4.444719
mp-1205394 2.306585
mp-27140 11.664252
mp-3379 8.230152
mp-14334 6.197797
mp-558603 9.517411
mp-1111386 19.182030
mp-1184754 2.366160
mp-1110759 4.485664
mp-1111770 6.787535
mp-1111215 5.889340
mp-1111609 3.442155
mp-1111443 11.247670
mp-1201514 2.820075
mp-621964 1.649619
mp-559278 12.940463
mp-17146 4.968657
mp-4529 6.515499
mp-556347 3.118732
mp-7667 9.769494
mp-22934 160887381.922361
mp-1195538 3.387009
mp-4264 4.701683
mp-8483 5.763914
mp-28247 0.626454
mp-29877 9.172293
mp-1194509 9.564209
mp-863757 1.736940
mp-27749 5.520022
mp-3821 11.446912
mp-1224239 12.009528
mp-6592 4.773504
mp-562102 7.026658
mp-650124 4.111325
mp-652663 3.043273
mp-1110675 4.668680
mp-1110914 2.714928
mp-1110913 5.645474
mp-8621 7.063150
mp-1110966 2.146307
mp-976876 2.754118
mp-1211647 14.599135
mp-1223861 3.955299
mp-1069706 2494.808316
mp-1068941 14.539245
mp-28277 1.060479
mp-637196 3.428080
mp-1223847 5.474199
mp-6441 8.951976
mp-28276 1.451464
mp-1197132 14.368599
mp-7979 10.229985
mp-1224569 5.386335
mp-1080119 16.243378
mp-540584 8.769131
mp-7928 9.096343
mp-1203991 4.163079
mp-28163 10.978143
mp-640057 1.410716
mp-998917 8.931936
mp-569967 2.186085
mp-1224154 4.411325
mp-1201278 4.504926
mp-23513 7.618303
mp-22756 7.976173
mp-9687 4702828.238011
mp-9509 5.573895
mp-1202353 5.570856
mp-27691 8709.656917
mp-569857 4.967707
mp-504935 4.739196
mp-561277 4.856131
mp-31314 1.824897
mp-555840 9.583382
mp-21099 10.339006
mp-762088 1.368981
mp-1211440 3.759353
mp-1204619 8.790640
mp-8262 12.291529
mp-1111649 4.764495
mp-556517 3.925422
mp-1110826 2.232938
mp-542445 6.766028
mp-1111915 2.417442
mp-20694 4.237151
mp-664980 8.151591
mp-707096 9.858790
mp-721217 13.755570
mp-776104 4.834359
mp-1974672 2961302.903264
mp-1211895 14.245799
mp-1188089 5.264092
mp-13798 8.700941
mp-776081 2482633227.445012
mp-1110961 1.960674
mp-1110860 9.656297
mp-1110950 2.110246
mp-998915 7.961258
mp-1110888 4.122778
mp-1111615 7.600832
mp-13799 20.415494
mp-1111223 7.618217
mp-1111616 4.693519
mp-684904 7.001681
mp-1111622 7.468926
mp-1110916 2.675463
mp-6058 25.391779
mp-1975124 11.947668
mp-1111621 11.241736
mp-9672 13263.315193
mp-9673 5.709765
mp-1110915 5.615292
mp-9910 10.716291
mp-17228 11.452569
mp-1110908 3.416197
mp-998914 8.718979
mp-605034 18.623645
mp-14131 4.540045
mp-1112227 6.101537
mp-644841 4.012425
mp-11893 5.821472
mp-16690 6.918899
mp-2672 40527817474.049805
mp-776016 5.576522
mp-558480 13.593283
mp-672177 6.835153
mp-1223800 31.378467
mp-721463 10.757599
mp-1110891 3.752369
mp-936219 11.841650
mp-14039 14.575883
mp-1110892 7.493114
mp-1110962 1.955321
mp-1110862 8.348272
mp-1110890 7.595631
mp-1111884 9.972098
mp-1110830 9.181089
mp-1111139 7.567694
mp-1111231 1.765174
mp-1111647 7.457773
mp-1110933 3.470284
mp-1110963 1.891217
mp-1111639 7.295649
mp-1110932 3.647645
mp-1110831 11.525189
mp-1111618 2.454956
mp-1110829 13.903086
mp-15214 9.461599
mp-9003 4.269644
mp-1211860 3.266840
mp-1211886 0.973126
mp-1223975 21.005691
mp-9763 9.082220
mp-560950 4.968815
mp-1211863 1.352089
mp-559790 6.284538
mp-1201935 9.017803
mp-1111651 6.630848
mp-561311 7.288674
mp-1111652 12.752902
mp-1111648 7.571158
mp-1110833 6.549111
mp-1111640 3.794144
mp-1110896 5.888205
mp-24412 27.043560
mp-1111108 14.052358
mp-1110897 3.043252
mp-1111127 9.621346
mp-1110965 1.676967
mp-672158 8.377412
mp-1111106 20.855041
mp-559732 13.318930
mp-6686 16.728348
mp-1110893 7.436359
mp-1211903 2.348285
mp-21511 9.327131
mp-505767 2.549531
mp-14324 18.330533
mp-1223810 9.422171
mp-9676 6.188903
mp-21510 3.996688
mp-1111932 14.201390
mp-1111986 5.878469
mp-1110937 2.334663
mp-1224011 19.232377
mp-1111240 4.271390
mp-6586 31.018350
mp-9068 14.937145
mp-567836 2.928414
mp-1104220 9.784602
mp-554107 6.722224
mp-769025 20.056147
mp-9069 7.059967
mp-9666 11.270213
mp-1211957 3.215554
mp-1223818 10839504.732633
mp-1019779 53.566769
mp-759183 6.912297
mp-1111110 27.332984
mp-1110936 2.623252
mp-27207 7.583376
mp-1111658 8.828865
mp-1111244 6.960973
mp-1110863 9.874851
mp-1110898 4.667373
mp-1110835 14.078935
mp-1112066 4.633869
mp-1110834 21.302872
mp-1111242 2.708281
mp-1112229 7.989041
mp-1111660 5.379786
mp-1110900 3.544088
mp-1111657 8.318933
mp-1110864 6.991185
mp-1111126 8.498497
mp-27597 8.352552
mp-31212 3.385281
mp-866641 5.531046
mp-1110899 4.213564
mp-1111672 9.717008
mp-1110901 3.560581
mp-1110867 6.561243
mp-1110941 1.976953
mp-1111259 7.725756
mp-1110902 3.420110
mp-1111671 17.854331
mp-1111928 16.988173
mp-1110869 6.953714
mp-1111257 6.946536
mp-1110838 7.549653
mp-1110939 2.185184
mp-1111112 22.746168
mp-1111256 8.015572
mp-1111926 10.458304
mp-1110938 2.230150
mp-1110866 6.967251
mp-1110865 9.095345
mp-34127 4.720786
mp-755802 117617738.339445
mp-505431 2.643070
mp-17375 3.997875
mp-9703 5.009135
mp-17980 2.599703
mp-18914 9.787195
mp-11643 6.000222
mp-767165 5.136252
mp-753662 20.791542
mp-1095215 18.149471
mp-558369 19.337691
mp-560176 17.125712
